0.5087,2657.0
0.499,2656.0
0.451,2657.0
0.499,2660.0
0.501,2662.0
0.5,2666.0
0.55,2664.0
0.5,2662.0
0.5,2653.0
0.499,2643.0
0.55,2640.0
0.501,2634.0
0.5,2627.0
0.5,2614.0
0.549,2585.0
0.501,2559.0
0.5,2550.0
0.5,2544.0
0.5,2544.0
0.55,2543.0
0.5,2542.0
0.499,2542.0
0.501,2542.0
0.55,2544.0
0.499,2544.0
0.501,2542.0
0.5,2542.0
0.55,2544.0
0.5,2547.0
0.499,2549.0
0.501,2551.0
0.549,2551.0
0.5,2551.0
0.5,2549.0
0.4,2551.0
0.551,2551.0
0.5,2549.0
0.5,2554.0
0.5,2555.0
0.5,2557.0
0.549,2555.0
0.501,2559.0
0.499,2558.0
0.501,2559.0
0.55,2559.0
0.5,2559.0
0.499,2559.0
0.501,2559.0
0.55,2559.0
0.5,2559.0
0.5,2559.0
0.499,2577.0
0.551,2577.0
0.5,2580.0
0.5,2582.0
0.5,2585.0
0.55,2577.0
0.5,2559.0
0.499,2586.0
0.501,2589.0
0.55,2589.0
0.5,2590.0
0.5,2590.0
0.499,2592.0
0.5,2595.0
0.551,2597.0
0.499,2599.0
0.5,2603.0
0.501,2605.0
0.55,2607.0
0.5,2608.0
0.5,2608.0
0.399,2608.0
0.551,2610.0
0.499,2615.0
0.5,2615.0
0.5,2615.0
0.55,2618.0
0.501,2623.0
0.5,2624.0
0.5,2624.0
0.55,2623.0
0.5,2627.0
0.5,2629.0
0.499,2629.0
0.5,2633.0
0.551,2634.0
0.5,2635.0
0.5,2635.0
0.5,2638.0
0.55,2638.0
0.5,2640.0
0.5,2640.0
0.5,2642.0
0.55,2643.0
0.5,2644.0
0.5,2648.0
0.5,2641.0
0.55,2641.0
0.499,2650.0
0.501,2652.0
0.5,2653.0
0.549,2653.0
0.5,2655.0
0.501,2660.0
0.4,2657.0
0.65,2659.0
0.499,2661.0
0.4,2662.0
0.501,2666.0
0.499,2669.0
0.551,2668.0
0.5,2671.0
0.499,2672.0
0.501,2672.0
0.5,2673.0
0.55,2675.0
0.5,2675.0
0.5,2677.0
0.549,2678.0
0.501,2681.0
0.5,2682.0
0.499,2686.0
0.551,2683.0
0.5,2683.0
0.499,2677.0
0.501,2676.0
0.449,2672.0
0.601,2669.0
0.5,2669.0
0.499,2665.0
0.501,2663.0
0.55,2654.0
0.499,2654.0
0.5,2653.0
0.5,2653.0
0.551,2645.0
0.499,2643.0
0.501,2653.0
