0.5072,286.0
0.45,307.0
0.55,319.0
0.55,285.0
0.5,258.0
0.5,224.0
0.45,183.0
0.549,139.0
0.551,105.0
0.399,60.0
0.551,0.0
0.5,0.0
0.5,0.0
0.6,0.0
0.4,0.0
0.55,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.55,0.0
0.449,0.0
0.551,0.0
0.499,0.0
0.451,0.0
0.599,0.0
0.501,0.0
0.499,0.0
0.501,0.0
0.5,0.0
0.45,0.0
0.6,0.0
0.45,0.0
0.499,0.0
0.5,0.0
0.55,0.0
0.451,0.0
0.5,0.0
0.499,0.0
0.55,0.0
0.5,0.0
0.501,0.0
0.499,0.0
0.501,0.0
0.5,0.0
0.55,0.0
0.45,0.0
0.55,0.0
0.5,0.0
0.5,0.0
0.499,0.0
0.55,0.0
0.45,0.0
0.5,0.0
0.55,10.0
0.601,25.0
0.5,19.0
0.5,10.0
0.449,13.0
0.451,2.0
0.5,0.0
0.55,0.0
0.5,6.0
0.55,0.0
0.5,0.0
0.449,0.0
0.551,0.0
0.55,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.45,0.0
0.5,0.0
0.55,0.0
0.5,9.0
0.55,27.0
0.45,43.0
0.5,54.0
0.5,67.0
0.5,80.0
0.55,93.0
0.5,101.0
0.5,112.0
0.5,116.0
0.55,127.0
0.5,131.0
0.499,138.0
0.45,145.0
0.551,156.0
0.55,163.0
0.499,173.0
0.501,177.0
0.55,183.0
0.5,190.0
0.499,198.0
0.501,207.0
0.45,211.0
0.5,219.0
0.599,223.0
0.401,226.0
0.549,234.0
0.5,237.0
0.501,239.0
0.5,238.0
0.55,246.0
0.5,255.0
0.5,258.0
0.55,267.0
0.5,272.0
0.5,272.0
0.499,258.0
0.551,247.0
0.5,249.0
0.5,256.0
0.55,268.0
0.45,274.0
0.549,277.0
0.551,288.0
0.45,294.0
0.499,303.0
0.55,305.0
0.551,311.0
0.5,319.0
0.5,323.0
0.55,326.0
0.4,333.0
0.5,337.0
0.5,346.0
0.5,350.0
0.55,347.0
0.5,336.0
0.5,337.0
0.549,337.0
0.501,346.0
0.499,351.0
0.501,358.0
0.549,365.0
0.5,368.0
0.451,373.0
0.55,382.0
0.55,386.0
0.5,387.0
0.449,378.0
0.501,361.0
0.5,350.0
0.55,358.0
0.499,343.0
0.551,277.0
0.55,229.0
0.5,201.0
0.5,183.0
0.399,179.0
0.651,189.0
0.4,208.0
0.599,228.0
0.4,242.0
0.551,256.0
0.5,262.0
0.5,275.0
0.5,288.0
0.55,291.0
0.499,290.0
0.451,284.0
0.55,272.0
0.549,249.0
0.501,239.0
0.449,238.0
0.501,229.0
0.5,217.0
0.499,214.0
0.6,202.0
0.4,191.0
0.601,192.0
0.55,208.0
0.4,225.0
0.6,240.0
0.4,253.0
0.65,265.0
0.399,272.0
0.501,272.0
0.5,272.0
0.5,273.0
0.5,272.0
0.55,272.0
0.5,272.0
0.5,273.0
0.549,277.0
0.45,272.0
0.501,250.0
0.55,246.0
0.549,252.0
0.501,256.0
0.5,252.0
0.449,227.0
0.6,217.0
0.451,221.0
0.449,221.0
0.601,206.0
0.5,195.0
0.45,203.0
0.499,210.0
0.5,221.0
0.501,221.0
0.499,218.0
0.551,223.0
0.499,230.0
0.501,239.0
0.499,245.0
0.55,192.0
0.451,130.0
0.549,99.0
0.551,74.0
0.5,54.0
0.499,46.0
0.501,49.0
0.5,67.0
0.45,89.0
0.55,108.0
0.5,118.0
0.499,128.0
0.551,134.0
0.449,122.0
0.551,112.0
0.5,113.0
0.549,115.0
0.45,107.0
0.55,112.0
0.451,126.0
0.55,139.0
0.599,151.0
0.4,162.0
0.551,173.0
0.5,177.0
0.6,182.0
0.4,190.0
0.55,190.0
0.45,190.0
0.55,191.0
0.45,182.0
0.55,160.0
0.55,144.0
0.45,151.0
0.499,166.0
0.551,175.0
0.55,181.0
0.6,186.0
0.5,186.0
0.4,186.0
0.649,192.0
0.4,199.0
0.501,207.0
0.5,215.0
0.55,221.0
0.5,225.0
0.5,226.0
0.45,229.0
0.6,233.0
0.45,238.0
0.45,240.0
0.499,235.0
0.551,230.0
0.5,231.0
0.6,231.0
0.45,234.0
0.899,240.0
0.201,240.0
0.4,224.0
0.499,183.0
0.45,162.0
0.6,160.0
0.501,169.0
0.5,179.0
0.45,192.0
0.5,203.0
0.5,210.0
0.549,222.0
0.551,229.0
0.5,235.0
0.45,239.0
0.499,239.0
0.551,237.0
0.5,238.0
0.5,240.0
0.5,242.0
0.499,242.0
0.551,239.0
0.449,233.0
0.551,206.0
0.5,170.0
0.549,159.0
0.451,167.0
0.55,180.0
0.45,194.0
0.55,207.0
0.55,190.0
0.45,172.0
0.5,170.0
0.6,173.0
0.4,159.0
0.6,149.0
0.449,155.0
0.501,170.0
0.499,182.0
0.5,183.0
0.551,156.0
0.499,145.0
0.501,150.0
0.6,161.0
0.5,174.0
0.399,177.0
0.501,176.0
0.55,164.0
0.5,149.0
0.5,144.0
0.5,124.0
0.55,95.0
0.499,67.0
0.5,48.0
0.45,48.0
0.551,46.0
0.55,21.0
0.5,3.0
0.5,0.0
0.5,0.0
0.55,0.0
0.399,0.0
0.601,0.0
0.449,0.0
0.501,0.0
0.55,0.0
0.45,0.0
0.5,0.0
0.55,0.0
0.5,0.0
0.499,0.0
0.501,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.55,2.0
0.499,16.0
0.501,26.0
0.5,36.0
0.55,48.0
0.5,55.0
0.55,61.0
0.5,67.0
0.5,76.0
0.45,81.0
0.5,89.0
0.499,95.0
0.501,102.0
